osmid,y,x,street_count,highway,ref,railway,geometry
3273273553,41.0060048,28.9538187,3,,,,POINT (28.9538187 41.0060048)
3273273558,41.0057893,28.9540991,3,,,,POINT (28.9540991 41.0057893)
3273273559,41.0067082,28.9562783,3,,,,POINT (28.9562783 41.0067082)
3273276363,41.0061948,28.9566299,3,,,,POINT (28.9566299 41.0061948)
3273276364,41.0059817,28.9565168,3,,,,POINT (28.9565168 41.0059817)
3273276370,41.0050265,28.9594125,3,,,,POINT (28.9594125 41.0050265)
3273917392,41.0036501,28.9687907,1,,,,POINT (28.9687907 41.0036501)
3273917394,41.005523,28.9627309,3,,,,POINT (28.9627309 41.005523)
3273930166,41.0039752,28.9716443,3,,,,POINT (28.9716443 41.0039752)
3273957572,41.0055731,28.9708131,1,,,,POINT (28.9708131 41.0055731)
3273957573,41.0056561,28.970486,3,,,,POINT (28.970486 41.0056561)
3274151297,41.0060445,28.9626568,1,,,,POINT (28.9626568 41.0060445)
3274151299,41.0061974,28.9624932,1,,,,POINT (28.9624932 41.0061974)
3274151301,41.0063189,28.9620965,3,,,,POINT (28.9620965 41.0063189)
3274151302,41.0056197,28.9624752,3,,,,POINT (28.9624752 41.0056197)
3274151303,41.0052917,28.965098,3,,,,POINT (28.965098 41.0052917)
3274151304,41.005478,28.9651848,1,,,,POINT (28.9651848 41.005478)
3274171294,41.0065481,28.9638369,3,,,,POINT (28.9638369 41.0065481)
3274753070,41.0092818,28.975098,3,,,,POINT (28.975098 41.0092818)
3274753073,41.0094134,28.9754121,1,,,,POINT (28.9754121 41.0094134)
3274903072,41.0083458,28.9759147,1,,,,POINT (28.9759147 41.0083458)
3278000381,41.0077967,28.9651148,3,,,,POINT (28.9651148 41.0077967)
3278000382,41.0074839,28.9650074,3,,,,POINT (28.9650074 41.0074839)
3278000383,41.0078541,28.9646534,3,,,,POINT (28.9646534 41.0078541)
3278000385,41.0132018,28.9625493,3,,,,POINT (28.9625493 41.0132018)
3278000386,41.0125766,28.9620608,3,,,,POINT (28.9620608 41.0125766)
3279339609,41.0028894,28.9774435,3,,,,POINT (28.9774435 41.0028894)
3279345564,41.0140092,28.9728996,3,,,,POINT (28.9728996 41.0140092)
3279422229,41.0054577,28.9783635,3,,,,POINT (28.9783635 41.0054577)
3281285902,41.0042572,28.9733585,1,,,,POINT (28.9733585 41.0042572)
3281285907,41.004659,28.9734817,3,,,,POINT (28.9734817 41.004659)
3282349641,41.0081865,28.9739116,3,,,,POINT (28.9739116 41.0081865)
3282349642,41.0082141,28.9734545,4,,,,POINT (28.9734545 41.0082141)
3282349643,41.0082759,28.9727724,3,,,,POINT (28.9727724 41.0082759)
3282357296,41.0080566,28.9782433,1,,,tram_level_crossing,POINT (28.9782433 41.0080566)
3289795061,41.0162861,28.9550937,1,,,,POINT (28.9550937 41.0162861)
3289795063,41.0168353,28.9538309,3,,,,POINT (28.9538309 41.0168353)
3289795064,41.0171047,28.9533233,4,,,,POINT (28.9533233 41.0171047)
3305442195,41.0112006,28.9683468,4,,,,POINT (28.9683468 41.0112006)
3361016677,41.0229626,28.960316,3,,,,POINT (28.960316 41.0229626)
3361027528,41.0251937,28.9574254,3,,,,POINT (28.9574254 41.0251937)
3361034277,41.0232531,28.9555326,3,,,,POINT (28.9555326 41.0232531)
3361048527,41.0184309,28.9552696,3,,,,POINT (28.9552696 41.0184309)
3361048528,41.0181669,28.95488,3,,,,POINT (28.95488 41.0181669)
3361048529,41.0181709,28.9556385,3,,,,POINT (28.9556385 41.0181709)
3361058618,41.0181787,28.9544086,3,,,,POINT (28.9544086 41.0181787)
3361072462,41.0180042,28.955417,3,,,,POINT (28.955417 41.0180042)
3361072464,41.0177633,28.9557545,4,,,,POINT (28.9557545 41.0177633)
3361090517,41.0211823,28.9548157,4,,,,POINT (28.9548157 41.0211823)
3361097239,41.0252566,28.9573125,3,,,,POINT (28.9573125 41.0252566)
3361125318,41.0217175,28.9599089,3,,,,POINT (28.9599089 41.0217175)
3361132678,41.0225723,28.9582851,3,,,,POINT (28.9582851 41.0225723)
3361132680,41.0229665,28.9584218,3,,,,POINT (28.9584218 41.0229665)
3361139555,41.0219271,28.9591041,3,,,,POINT (28.9591041 41.0219271)
3361139556,41.0218854,28.9587523,4,,,,POINT (28.9587523 41.0218854)
3361139559,41.0221624,28.9585755,3,,,,POINT (28.9585755 41.0221624)
3361155436,41.0222616,28.9593172,1,,,,POINT (28.9593172 41.0222616)
3361171500,41.0228501,28.958875,3,,,,POINT (28.958875 41.0228501)
3361172125,41.0224524,28.958383,3,,,,POINT (28.958383 41.0224524)
3361172126,41.0227956,28.9588742,3,,,,POINT (28.9588742 41.0227956)
3361180449,41.0226582,28.9572545,1,,,,POINT (28.9572545 41.0226582)
3361184703,41.0224268,28.9572103,3,,,,POINT (28.9572103 41.0224268)
3361184704,41.02247,28.9569099,3,,,,POINT (28.9569099 41.02247)
3361188702,41.0215046,28.9572994,3,,,,POINT (28.9572994 41.0215046)
3361188963,41.0226533,28.9560958,3,,,,POINT (28.9560958 41.0226533)
3361188964,41.0230053,28.956187,3,,,,POINT (28.956187 41.0230053)
3361196351,41.0218558,28.9588583,3,,,,POINT (28.9588583 41.0218558)
3361196352,41.0213927,28.9586052,3,,,,POINT (28.9586052 41.0213927)
3361196436,41.0217908,28.9585436,3,,,,POINT (28.9585436 41.0217908)
3361237385,41.019793,28.9563387,4,,,,POINT (28.9563387 41.019793)
3361256351,41.0191828,28.9560265,1,,,,POINT (28.9560265 41.0191828)
3362974184,41.0031926,28.9277851,1,,,,POINT (28.9277851 41.0031926)
3363000930,41.0018519,28.9264465,3,,,,POINT (28.9264465 41.0018519)
3363004585,41.0032296,28.9232969,4,,,,POINT (28.9232969 41.0032296)
3363029913,40.9997928,28.9273651,3,,,,POINT (28.9273651 40.9997928)
3363094746,41.0034893,28.9350274,3,,,,POINT (28.9350274 41.0034893)
3363103877,41.0052654,28.9298612,1,,,,POINT (28.9298612 41.0052654)
3363192924,41.001966,28.9229733,1,,,,POINT (28.9229733 41.001966)
3363192925,41.0019144,28.9232738,3,,,,POINT (28.9232738 41.0019144)
3363195237,41.0011016,28.9226192,1,,,,POINT (28.9226192 41.0011016)
3363227489,41.010255,28.9307326,3,,,,POINT (28.9307326 41.010255)
3363227490,41.0098442,28.9307226,3,,,,POINT (28.9307226 41.0098442)
3363236312,41.0098361,28.9303787,3,,,,POINT (28.9303787 41.0098361)
3363237632,41.0097093,28.930724,3,,,,POINT (28.930724 41.0097093)
3363363336,41.0012623,28.9330914,3,,,,POINT (28.9330914 41.0012623)
3363388365,40.9990489,28.9286461,1,,,,POINT (28.9286461 40.9990489)
3363388367,40.9994775,28.9287632,3,,,,POINT (28.9287632 40.9994775)
3363397487,41.004433,28.9315717,3,,,,POINT (28.9315717 41.004433)
3363400944,41.0057327,28.9317817,3,,,,POINT (28.9317817 41.0057327)
3363400945,41.005196,28.9311921,4,,,,POINT (28.9311921 41.005196)
3363402106,41.0057616,28.9312271,3,,,,POINT (28.9312271 41.0057616)
3363412435,41.0059339,28.9336864,1,,,,POINT (28.9336864 41.0059339)
3363415900,41.0054676,28.93328,3,,,,POINT (28.93328 41.0054676)
3363415903,41.0054746,28.9336424,3,,,,POINT (28.9336424 41.0054746)
3363427984,41.0058868,28.9348124,1,,,,POINT (28.9348124 41.0058868)
3363427985,41.004845,28.9348946,3,,,,POINT (28.9348946 41.004845)
3363433223,41.0067711,28.9355548,3,,,,POINT (28.9355548 41.0067711)
3364723489,41.021612,28.9601029,4,,,,POINT (28.9601029 41.021612)
3364728451,41.0219979,28.9583817,3,,,,POINT (28.9583817 41.0219979)
3364734885,41.021312,28.9586399,1,,,,POINT (28.9586399 41.021312)
3364746609,41.0190076,28.9558922,3,,,,POINT (28.9558922 41.0190076)
3364754491,41.023287,28.956305,3,,,,POINT (28.956305 41.023287)
3364759669,41.0219006,28.9568458,3,,,,POINT (28.9568458 41.0219006)
3364759670,41.0216026,28.956769,1,,,,POINT (28.956769 41.0216026)
3364762053,41.0211697,28.9568854,3,,,,POINT (28.9568854 41.0211697)
3364762054,41.0213389,28.9563157,1,,,,POINT (28.9563157 41.0213389)
3364762055,41.0212094,28.956211,1,,,,POINT (28.956211 41.0212094)
3364762056,41.0208846,28.956439,3,,,,POINT (28.956439 41.0208846)
3364770062,41.0223892,28.9567797,1,,,,POINT (28.9567797 41.0223892)
3364779924,41.022702,28.9569226,1,,,,POINT (28.9569226 41.022702)
3364780100,41.022286,28.9565807,3,,,,POINT (28.9565807 41.022286)
3364780101,41.0224533,28.9566146,1,,,,POINT (28.9566146 41.0224533)
3364781256,41.0233413,28.9563362,3,,,,POINT (28.9563362 41.0233413)
3364781257,41.0230954,28.9568922,1,,,,POINT (28.9568922 41.0230954)
3364807812,41.0279822,28.9559025,1,,,,POINT (28.9559025 41.0279822)
3364809565,41.0218074,28.9557545,3,,,,POINT (28.9557545 41.0218074)
3364821953,41.0219597,28.9537967,4,,,,POINT (28.9537967 41.0219597)
3364826649,41.0218228,28.9548978,3,,,,POINT (28.9548978 41.0218228)
3364838389,41.0214491,28.95442,3,,,,POINT (28.95442 41.0214491)
3364849386,41.0181105,28.9543451,4,,,,POINT (28.9543451 41.0181105)
3364860514,41.0172303,28.952667,4,,,,POINT (28.952667 41.0172303)
3364860519,41.0210712,28.9511064,4,,,,POINT (28.9511064 41.0210712)
3364860520,41.0191439,28.9530587,3,,,,POINT (28.9530587 41.0191439)
3364860684,41.0157841,28.9536635,3,,,,POINT (28.9536635 41.0157841)
3364860686,41.0163786,28.9525961,4,,,,POINT (28.9525961 41.0163786)
3364864055,41.0173871,28.9527959,3,,,,POINT (28.9527959 41.0173871)
3364897331,41.0179522,28.9526566,4,,,,POINT (28.9526566 41.0179522)
3365517676,41.018794,28.9502183,3,,,,POINT (28.9502183 41.018794)
3365518075,41.0181604,28.9491294,4,crossing,,,POINT (28.9491294 41.0181604)
3365623692,41.0271004,28.9542133,1,,,,POINT (28.9542133 41.0271004)
3365624493,41.027318,28.9543828,3,,,,POINT (28.9543828 41.027318)
3367564020,41.0284813,28.9475194,1,,,,POINT (28.9475194 41.0284813)
3367588374,41.0308313,28.9478686,3,,,,POINT (28.9478686 41.0308313)
3367656699,41.0287883,28.9460852,3,,,,POINT (28.9460852 41.0287883)
3367673711,41.0301072,28.9441587,3,,,,POINT (28.9441587 41.0301072)
3367673712,41.0295526,28.9443747,3,,,,POINT (28.9443747 41.0295526)
3367673713,41.0298846,28.9440318,3,,,,POINT (28.9440318 41.0298846)
3367677793,41.0302953,28.9437267,3,,,,POINT (28.9437267 41.0302953)
3367677794,41.0301582,28.9436142,3,,,,POINT (28.9436142 41.0301582)
3367683174,41.0301072,28.9433273,3,,,,POINT (28.9433273 41.0301072)
3367683175,41.029967,28.9435968,1,,,,POINT (28.9435968 41.029967)
3367699444,41.0324841,28.9433044,1,,,,POINT (28.9433044 41.0324841)
3367729060,41.0383061,28.9437862,3,,,,POINT (28.9437862 41.0383061)
3367752372,41.0382222,28.9425802,3,,,,POINT (28.9425802 41.0382222)
3367752651,41.0381809,28.9419649,3,,,,POINT (28.9419649 41.0381809)
3367759295,41.0373269,28.9405436,3,,,,POINT (28.9405436 41.0373269)
3367763572,41.037683,28.9411253,3,,,,POINT (28.9411253 41.037683)
3367768986,41.0364286,28.9404706,3,,,,POINT (28.9404706 41.0364286)
3367808794,41.0360256,28.9419263,3,,,,POINT (28.9419263 41.0360256)
3367811950,41.0351605,28.9419374,3,,,,POINT (28.9419374 41.0351605)
3367811951,41.0350407,28.9420148,3,,,,POINT (28.9420148 41.0350407)
3367811952,41.0348621,28.9420981,3,,,,POINT (28.9420981 41.0348621)
3367821559,41.0350433,28.941617,3,,,,POINT (28.941617 41.0350433)
3367822917,41.0353908,28.9417847,3,,,,POINT (28.9417847 41.0353908)
3367890167,41.0305409,28.9409952,3,,,,POINT (28.9409952 41.0305409)
3367940409,41.0279336,28.9453882,3,,,,POINT (28.9453882 41.0279336)
3369589468,41.027432,28.934535,3,,,,POINT (28.934535 41.027432)
3369594141,41.0275353,28.9360153,3,,,,POINT (28.9360153 41.0275353)
3369594144,41.0272866,28.933815,3,,,,POINT (28.933815 41.0272866)
3369594145,41.0281669,28.9344816,4,,,,POINT (28.9344816 41.0281669)
3369594146,41.0278982,28.9350381,4,,,,POINT (28.9350381 41.0278982)
3369594147,41.0282499,28.9354415,3,,,,POINT (28.9354415 41.0282499)
3369594149,41.0274998,28.9356603,3,,,,POINT (28.9356603 41.0274998)
3369594151,41.0276294,28.9342117,3,,,,POINT (28.9342117 41.0276294)
3369594152,41.0285517,28.9349415,3,,,,POINT (28.9349415 41.0285517)
3369594153,41.0289151,28.9355197,3,,,,POINT (28.9355197 41.0289151)
3369594154,41.027808,28.9339203,3,,,,POINT (28.9339203 41.027808)
3369596442,41.0269538,28.9325847,3,,,,POINT (28.9325847 41.0269538)
3369598256,41.0286544,28.9356544,3,,,,POINT (28.9356544 41.0286544)
3369618068,41.0265394,28.9389311,1,,,,POINT (28.9389311 41.0265394)
3369706063,41.0213628,28.9378797,1,,,,POINT (28.9378797 41.0213628)
3369832832,41.0120755,28.9519955,3,,,,POINT (28.9519955 41.0120755)
3369854511,41.0123593,28.9515422,3,,,,POINT (28.9515422 41.0123593)
3370503416,41.0179653,28.9686469,3,,,,POINT (28.9686469 41.0179653)
3370525361,41.0144839,28.9745297,3,,,,POINT (28.9745297 41.0144839)
3370541412,41.0158014,28.9753812,3,,,,POINT (28.9753812 41.0158014)
3370550735,41.0122824,28.9680751,3,,,,POINT (28.9680751 41.0122824)
3370554233,41.0125942,28.9682205,1,,,,POINT (28.9682205 41.0125942)
3370642642,41.0196444,28.963608,3,,,,POINT (28.963608 41.0196444)
3370642643,41.0198616,28.9637965,1,,,,POINT (28.9637965 41.0198616)
3370689579,41.0127035,28.9745418,3,,,,POINT (28.9745418 41.0127035)
3370712783,41.0036848,28.9807937,3,,,,POINT (28.9807937 41.0036848)
3370722255,41.0046698,28.9679935,3,,,,POINT (28.9679935 41.0046698)
3370722256,41.0044361,28.967937,1,,,,POINT (28.967937 41.0044361)
3371642275,41.0192219,28.9294561,3,,,,POINT (28.9294561 41.0192219)
3371642276,41.0195945,28.929538,3,,,,POINT (28.929538 41.0195945)
3371645275,41.0202833,28.9309012,3,,,,POINT (28.9309012 41.0202833)
3371725930,41.0087986,28.9489277,3,,,,POINT (28.9489277 41.0087986)
3371744636,41.0071935,28.9372111,3,,,,POINT (28.9372111 41.0071935)
3371746129,41.0085717,28.9374992,3,,,,POINT (28.9374992 41.0085717)
3371750105,41.0079708,28.93869,1,,,,POINT (28.93869 41.0079708)
3371750106,41.0080666,28.9391602,3,,,,POINT (28.9391602 41.0080666)
3371751294,41.0086686,28.9379216,1,,,,POINT (28.9379216 41.0086686)
3371761303,41.0061746,28.9368714,3,,,,POINT (28.9368714 41.0061746)
3371761305,41.006951,28.9373548,3,,,,POINT (28.9373548 41.006951)
3371772712,41.0074999,28.9395815,1,,,,POINT (28.9395815 41.0074999)
3371795570,41.0065818,28.9389481,3,,,,POINT (28.9389481 41.0065818)
3371795571,41.0067623,28.9388329,1,,,,POINT (28.9388329 41.0067623)
3371796589,41.0069691,28.9392424,1,,,,POINT (28.9392424 41.0069691)
3371808225,41.0063325,28.9428887,3,,,,POINT (28.9428887 41.0063325)
3371808226,41.0060962,28.9430284,3,,,,POINT (28.9430284 41.0060962)
3371812283,41.0075758,28.9439036,1,,,,POINT (28.9439036 41.0075758)
3371812284,41.007357,28.9438355,1,,,,POINT (28.9438355 41.007357)
3371812285,41.0073893,28.9439953,3,,,,POINT (28.9439953 41.0073893)
3371816554,41.0064485,28.9434023,3,,,,POINT (28.9434023 41.0064485)
3371830163,41.0074083,28.9440851,3,,,,POINT (28.9440851 41.0074083)
3371830165,41.007484,28.9448328,3,,,,POINT (28.9448328 41.007484)
3371904622,41.0078687,28.9466586,1,,,,POINT (28.9466586 41.0078687)
3371937805,41.0100478,28.9320957,3,,,,POINT (28.9320957 41.0100478)
3374366888,41.0140971,28.9550051,4,crossing,,,POINT (28.9550051 41.0140971)
3374366890,41.0143796,28.954524,4,crossing,,,POINT (28.954524 41.0143796)
3379728855,41.0159132,28.9589957,3,,,,POINT (28.9589957 41.0159132)
3379744871,41.0182254,28.959759,3,,,,POINT (28.959759 41.0182254)
3379747274,41.0184071,28.9589289,3,,,,POINT (28.9589289 41.0184071)
3379760644,41.0167915,28.9693861,3,,,,POINT (28.9693861 41.0167915)
3379760651,41.0159224,28.9701069,3,,,,POINT (28.9701069 41.0159224)
3379769993,41.0139859,28.9706374,3,,,,POINT (28.9706374 41.0139859)
3379770225,41.0132248,28.9704188,3,,,,POINT (28.9704188 41.0132248)
3379770858,41.0126239,28.9705493,3,,,,POINT (28.9705493 41.0126239)
3379770859,41.0120865,28.9708448,3,,,,POINT (28.9708448 41.0120865)
3379772325,41.0116392,28.9712049,3,,,,POINT (28.9712049 41.0116392)
3379772327,41.0121321,28.9712145,3,,,,POINT (28.9712145 41.0121321)
3379773270,41.011607,28.9721784,3,,,,POINT (28.9721784 41.011607)
3379773271,41.0114406,28.9715454,1,,,,POINT (28.9715454 41.0114406)
3379783178,41.0190272,28.9557133,3,,,,POINT (28.9557133 41.0190272)
3379788594,41.018641,28.9559033,3,,,,POINT (28.9559033 41.018641)
3379788595,41.0185725,28.9561272,3,,,,POINT (28.9561272 41.0185725)
3379788598,41.0183863,28.9559325,3,,,,POINT (28.9559325 41.0183863)
3383013965,41.0141421,28.9496215,1,,,,POINT (28.9496215 41.0141421)
3383040832,41.0086171,28.9410475,3,,,,POINT (28.9410475 41.0086171)
3384727276,41.0157723,28.9657322,3,,,,POINT (28.9657322 41.0157723)
3384754603,41.0069727,28.947071,1,,,,POINT (28.947071 41.0069727)
3384754609,41.0073185,28.9472796,3,,,,POINT (28.9472796 41.0073185)
3384754610,41.0072883,28.9470482,1,,,,POINT (28.9470482 41.0072883)
3390981095,41.0060742,28.9817189,3,,,,POINT (28.9817189 41.0060742)
3390981096,41.0062126,28.9821403,3,,,,POINT (28.9821403 41.0062126)
3390989181,41.0030539,28.9792506,3,,,,POINT (28.9792506 41.0030539)
3390992014,41.0026073,28.9786158,1,,,,POINT (28.9786158 41.0026073)
3397653314,41.0323466,28.939399,1,,,,POINT (28.939399 41.0323466)
3397658391,41.0322483,28.9413106,1,,,,POINT (28.9413106 41.0322483)
3397674257,41.0364335,28.9403851,3,,,,POINT (28.9403851 41.0364335)
3397681066,41.0373967,28.9393228,1,,,,POINT (28.9393228 41.0373967)
3397681067,41.0373354,28.9398325,3,,,,POINT (28.9398325 41.0373354)
3397689487,41.0189174,28.9543766,3,,,,POINT (28.9543766 41.0189174)
3398136338,40.9921036,28.922978,1,,,,POINT (28.922978 40.9921036)
3398152338,40.9965389,28.9230872,3,,,,POINT (28.9230872 40.9965389)
3398152339,40.9970389,28.9226622,1,,,,POINT (28.9226622 40.9970389)
3398169305,41.0001694,28.9270404,3,,,,POINT (28.9270404 41.0001694)
3398179437,41.0029638,28.9274536,4,,,,POINT (28.9274536 41.0029638)
3398179438,41.0029741,28.9278925,1,,,,POINT (28.9278925 41.0029741)
3398187970,41.0038518,28.9248194,3,,,,POINT (28.9248194 41.0038518)
3398189527,41.0042736,28.9262188,1,,,,POINT (28.9262188 41.0042736)
3398194312,41.0080263,28.9263529,1,,,,POINT (28.9263529 41.0080263)
3398201324,41.008852,28.9285182,3,,,,POINT (28.9285182 41.008852)
3398201325,41.0090336,28.928246,3,,,,POINT (28.928246 41.0090336)
3398220622,41.0167142,28.9243939,4,,,,POINT (28.9243939 41.0167142)
3398249901,41.0205251,28.9299656,3,,,,POINT (28.9299656 41.0205251)
3398249902,41.0199931,28.9298586,1,,,,POINT (28.9298586 41.0199931)
3398293421,41.016726,28.9506625,3,,,,POINT (28.9506625 41.016726)
3398304657,41.0188459,28.9564704,3,,,,POINT (28.9564704 41.0188459)
3398309398,41.0180732,28.9569037,1,,,,POINT (28.9569037 41.0180732)
3398706235,41.0142581,28.9786412,1,,,,POINT (28.9786412 41.0142581)
3398706236,41.0139781,28.9785091,3,,,,POINT (28.9785091 41.0139781)
3398766396,41.0067523,28.9386019,1,,,,POINT (28.9386019 41.0067523)
3398771296,41.0059302,28.9372235,1,,,,POINT (28.9372235 41.0059302)
3398779055,41.0014575,28.9337221,3,,,,POINT (28.9337221 41.0014575)
3400118167,40.9929574,28.9226363,1,,,,POINT (28.9226363 40.9929574)
3400277521,41.0071295,28.9469267,1,,,,POINT (28.9469267 41.0071295)
3402247668,41.0144259,28.9746011,3,,,,POINT (28.9746011 41.0144259)
3402247670,41.0145031,28.975362,3,,,,POINT (28.975362 41.0145031)
3409194207,41.0270529,28.9351958,3,,,,POINT (28.9351958 41.0270529)
3409194228,41.0268802,28.933932,3,,,,POINT (28.933932 41.0268802)
3409233504,41.0006338,28.9289733,1,,,,POINT (28.9289733 41.0006338)
3409256359,41.0046332,28.9301993,1,,,,POINT (28.9301993 41.0046332)
3416594467,41.0287685,28.9488858,3,,,,POINT (28.9488858 41.0287685)
3424583834,41.0070248,28.97862,3,,,,POINT (28.97862 41.0070248)
3424583835,41.0071788,28.9771613,3,,,,POINT (28.9771613 41.0071788)
3424636610,41.004909,28.9767732,1,,,,POINT (28.9767732 41.004909)
3424636617,41.0056894,28.9772084,3,,,,POINT (28.9772084 41.0056894)
3424636620,41.0058134,28.9769909,3,,,,POINT (28.9769909 41.0058134)
3424636621,41.0057539,28.9769191,4,,,,POINT (28.9769191 41.0057539)
3424654987,41.005516,28.9753681,4,,,,POINT (28.9753681 41.005516)
3424654988,41.0057903,28.975651,3,,,,POINT (28.975651 41.0057903)
3424654989,41.0058754,28.9755003,3,,,,POINT (28.9755003 41.0058754)
3424654991,41.0063054,28.9753951,3,,,,POINT (28.9753951 41.0063054)
3424697015,41.0047682,28.9719423,1,,,,POINT (28.9719423 41.0047682)
3424786604,41.0092978,28.9812802,3,,,,POINT (28.9812802 41.0092978)
3424786613,41.0096603,28.9817022,3,,,,POINT (28.9817022 41.0096603)
3424786628,41.0100137,28.9812275,1,,,,POINT (28.9812275 41.0100137)
3424857252,41.0081933,28.9790465,3,,,,POINT (28.9790465 41.0081933)
3424857255,41.0083343,28.9791682,3,,,,POINT (28.9791682 41.0083343)
3424857257,41.0084433,28.9789503,3,,,,POINT (28.9789503 41.0084433)
3424857277,41.0088171,28.9794869,1,,,,POINT (28.9794869 41.0088171)
3424881155,41.0110796,28.9804139,3,,,,POINT (28.9804139 41.0110796)
3424881157,41.0113217,28.98062,3,,,,POINT (28.98062 41.0113217)
3424881158,41.0113664,28.9805375,1,,,,POINT (28.9805375 41.0113664)
3424881160,41.0121674,28.9816882,1,,,,POINT (28.9816882 41.0121674)
3425180081,41.0099507,28.9817152,3,,,,POINT (28.9817152 41.0099507)
3425180085,41.0101693,28.9814701,4,,,,POINT (28.9814701 41.0101693)
3425180086,41.0102253,28.9814005,1,,,,POINT (28.9814005 41.0102253)
3425182499,41.0106292,28.9815175,3,,,,POINT (28.9815175 41.0106292)
3425182539,41.0117243,28.9824281,3,,,,POINT (28.9824281 41.0117243)
3425182561,41.0126786,28.9844633,3,,,,POINT (28.9844633 41.0126786)
3425182564,41.0127497,28.9842808,3,,,,POINT (28.9842808 41.0127497)
