u,v,key,osmid,bridge,highway,lanes,maxspeed,name,oneway,reversed,length,geometry,access,tunnel,width,service,area,ref
7363391040,1058893844,0,228489454,,service,,,,False,True,134.84261727898556,"LINESTRING (28.939199 41.0041261, 28.9392413 41.0038679, 28.9392928 41.0037361, 28.9393535 41.0036354, 28.9395204 41.0034205, 28.9396368 41.0033219, 28.9398074 41.0032624, 28.9400466 41.0032437)",,,,,,
7363391077,7363391078,0,787544652,,service,,,,False,False,25.740261853507246,"LINESTRING (28.9399097 41.004336, 28.9400446 41.0041281)",,,,parking_aisle,,
7363391077,7363391081,0,228489433,,service,,,,False,False,45.156281782477805,"LINESTRING (28.9399097 41.004336, 28.9400681 41.0043849, 28.9404153 41.0044746)",,,,,,
7363391077,7363391040,0,228489433,,service,,,,False,True,64.04908080200038,"LINESTRING (28.9399097 41.004336, 28.9394224 41.004188, 28.939199 41.0041261)",,,,,,
7363391078,7363391077,0,787544652,,service,,,,False,True,25.740261853507246,"LINESTRING (28.9400446 41.0041281, 28.9399097 41.004336)",,,,parking_aisle,,
7363391078,7363391082,0,787544653,,service,,,,False,False,21.11830457275738,"LINESTRING (28.9400446 41.0041281, 28.939807 41.0040655)",,,,parking_aisle,,
7363391078,7363391081,0,787544652,,service,,,,False,False,76.73851428546484,"LINESTRING (28.9400446 41.0041281, 28.9401591 41.0040871, 28.940514 41.0041692, 28.9404153 41.0044746)",,,,parking_aisle,,
7363391081,1058893798,0,228489433,,service,,,,False,False,233.7983376842083,"LINESTRING (28.9404153 41.0044746, 28.943082 41.0050837)",,,,,,
7363391081,7363391077,0,228489433,,service,,,,False,True,45.156281782477805,"LINESTRING (28.9404153 41.0044746, 28.9400681 41.0043849, 28.9399097 41.004336)",,,,,,
7363391081,7363391078,0,787544652,,service,,,,False,True,76.73851428546486,"LINESTRING (28.9404153 41.0044746, 28.940514 41.0041692, 28.9401591 41.0040871, 28.9400446 41.0041281)",,,,parking_aisle,,
7363391082,7363391078,0,787544653,,service,,,,False,True,21.11830457275738,"LINESTRING (28.939807 41.0040655, 28.9400446 41.0041281)",,,,parking_aisle,,
7479952225,13064870227,0,1163705885,,unclassified,,,Kaleboyu Caddesi,False,True,63.14289543931251,"LINESTRING (28.9359107 41.0306569, 28.935591 41.0301428)",,,,,,
7479952225,13064870228,0,1421690646,,service,,,,False,False,32.8508218708187,"LINESTRING (28.9359107 41.0306569, 28.9362629 41.0305277)",,,,parking_aisle,,
7479952225,12993248652,0,"[1413959252, 1413959253]",,"['footway', 'steps']",,,,False,False,35.73205676714063,"LINESTRING (28.9359107 41.0306569, 28.9359924 41.0307983, 28.9360867 41.0309495)",,,,,,
7511103756,9739736363,0,802967803,,footway,,,,False,False,17.050438140113695,"LINESTRING (28.9648116 41.0023775, 28.9650142 41.0023659)",,,,,,
7511103756,9739736373,0,802967803,,footway,,,,False,True,32.223537956729835,"LINESTRING (28.9648116 41.0023775, 28.9644282 41.0023614)",,,,,,
7511103756,9739736370,0,1060087289,,footway,,,,False,True,24.89339378245373,"LINESTRING (28.9648116 41.0023775, 28.9647765 41.0024341, 28.9646949 41.0024957, 28.9646159 41.00254)",,,,,,
7511103770,7511103773,0,802967803,,footway,,,,False,False,51.571045700193494,"LINESTRING (28.9751439 41.0012219, 28.975758 41.0012044)",,,,,,
7511103770,12143279282,0,802967803,,footway,,,,False,True,237.74581710480527,"LINESTRING (28.9751439 41.0012219, 28.9751332 41.0010174, 28.9738189 41.0010457, 28.9732073 41.0010741, 28.9730974 41.001068, 28.9725926 41.0011743)",,,,,,
7511103770,7511154286,0,802967805,,footway,,,,False,False,40.343075820805446,"LINESTRING (28.9751439 41.0012219, 28.9751465 41.0012761, 28.975421 41.0015048)",,,,,,
7511103772,8699195556,0,802967803,,footway,,,,False,True,33.010453824393416,"LINESTRING (28.9777859 41.0011308, 28.977393 41.0011452)",,,,,,
7511103773,7511103770,0,802967803,,footway,,,,False,True,51.571045700193494,"LINESTRING (28.975758 41.0012044, 28.9751439 41.0012219)",,,,,,
7511103773,7511154294,0,802967803,,footway,,,,False,False,58.76616424276757,"LINESTRING (28.975758 41.0012044, 28.9758574 41.0012016, 28.9764575 41.0011796)",,,,,,
7511103773,7511154285,0,802967804,,footway,,,,False,False,32.8509299091777,"LINESTRING (28.975758 41.0012044, 28.9757792 41.0012468, 28.975793 41.0012745, 28.9758399 41.0013274, 28.9759727 41.001402, 28.9760059 41.0014218)",,,,,,
7511103777,7511154302,0,802967808,,footway,,,,False,True,33.610477515948354,"LINESTRING (28.97648 41.0015231, 28.9764997 41.001825)",,,,,,
7511103777,7511103779,0,802967804,,footway,,,,False,False,36.08787464320592,"LINESTRING (28.97648 41.0015231, 28.9766613 41.0015668, 28.9768591 41.001669)",,,,,,
7511103777,7511154295,0,802967804,,footway,,,,False,True,36.641475988433015,"LINESTRING (28.97648 41.0015231, 28.9761122 41.001485, 28.9760608 41.0014545)",,,,,,
7511103777,7511154294,0,802967808,,footway,,,,False,False,38.2888141325364,"LINESTRING (28.97648 41.0015231, 28.9764675 41.0012204, 28.9764575 41.0011796)",,,,,,
7511103779,7511103780,0,802967804,,footway,,,,False,False,22.705069121935022,"LINESTRING (28.9768591 41.001669, 28.9769974 41.0018445)",,,,,,
7511103779,7511103777,0,802967804,,footway,,,,False,True,36.08787464320592,"LINESTRING (28.9768591 41.001669, 28.9766613 41.0015668, 28.97648 41.0015231)",,,,,,
7511103779,7511154302,0,802967809,,footway,,,,False,True,36.01153951964928,"LINESTRING (28.9768591 41.001669, 28.9767613 41.0017461, 28.9766781 41.0017907, 28.9765789 41.001819, 28.9764997 41.001825)",,,,,,
7511103780,7511103779,0,802967804,,footway,,,,False,True,22.705069121935022,"LINESTRING (28.9769974 41.0018445, 28.9768591 41.001669)",,,,,,
7511103780,7511103782,0,802967804,,footway,,,,False,False,27.812748287475134,"LINESTRING (28.9769974 41.0018445, 28.9771555 41.0018231, 28.9773263 41.001822)",,,,,,
7511103780,13073192974,0,1422546718,,footway,,,,False,True,43.38363635070117,"LINESTRING (28.9769974 41.0018445, 28.9768712 41.0018773, 28.9767978 41.001919, 28.9765065 41.0019295)",,,,,,
7511103782,7511103780,0,802967804,,footway,,,,False,True,27.812748287475134,"LINESTRING (28.9773263 41.001822, 28.9771555 41.0018231, 28.9769974 41.0018445)",,,,,,
7511103784,7511154286,0,802967805,,footway,,,,False,True,45.225474088723004,"LINESTRING (28.9757849 41.0018048, 28.975421 41.0015048)",,,,,,
7511103784,7511154285,0,802967807,,footway,,,,False,False,46.450648549705974,"LINESTRING (28.9757849 41.0018048, 28.9760059 41.0014218)",,,,,,
7511103784,13073192977,0,802967807,,footway,,,,False,True,18.706163558249727,"LINESTRING (28.9757849 41.0018048, 28.9756891 41.0019567)",,,,,,
7511154285,7511154295,0,802967804,,footway,,,,False,False,5.869114833120751,"LINESTRING (28.9760059 41.0014218, 28.9760608 41.0014545)",,,,,,
7511154285,7511103784,0,802967807,,footway,,,,False,True,46.450648549705974,"LINESTRING (28.9760059 41.0014218, 28.9757849 41.0018048)",,,,,,
7511154285,7511103773,0,802967804,,footway,,,,False,True,32.850929909177694,"LINESTRING (28.9760059 41.0014218, 28.9759727 41.001402, 28.9758399 41.0013274, 28.975793 41.0012745, 28.9757792 41.0012468, 28.975758 41.0012044)",,,,,,
7511154286,7511103784,0,802967805,,footway,,,,False,False,45.225474088723004,"LINESTRING (28.975421 41.0015048, 28.9757849 41.0018048)",,,,,,
7511154286,13073192986,0,1422546715,,footway,,,,False,False,52.779941605632885,"LINESTRING (28.975421 41.0015048, 28.9751578 41.0019359)",,,,,,
7511154286,7511103770,0,802967805,,footway,,,,False,True,40.343075820805446,"LINESTRING (28.975421 41.0015048, 28.9751465 41.0012761, 28.9751439 41.0012219)",,,,,,
7511154294,8699195556,0,802967803,,footway,,,,False,False,78.59890273491118,"LINESTRING (28.9764575 41.0011796, 28.977393 41.0011452)",,,,,,
7511154294,7511103773,0,802967803,,footway,,,,False,True,58.76616424276757,"LINESTRING (28.9764575 41.0011796, 28.9758574 41.0012016, 28.975758 41.0012044)",,,,,,
7511154294,7511103777,0,802967808,,footway,,,,False,True,38.2888141325364,"LINESTRING (28.9764575 41.0011796, 28.9764675 41.0012204, 28.97648 41.0015231)",,,,,,
7511154295,7511154285,0,802967804,,footway,,,,False,True,5.869114833120751,"LINESTRING (28.9760608 41.0014545, 28.9760059 41.0014218)",,,,,,
7511154295,7511103777,0,802967804,,footway,,,,False,False,36.641475988433015,"LINESTRING (28.9760608 41.0014545, 28.9761122 41.001485, 28.97648 41.0015231)",,,,,,
7511154295,7511154302,0,802967809,,footway,,,,False,False,63.39908393752965,"LINESTRING (28.9760608 41.0014545, 28.9760666 41.0015559, 28.9760773 41.0016105, 28.9761122 41.0016672, 28.9761819 41.001736, 28.9762919 41.0018008, 28.9764206 41.001821, 28.9764997 41.001825)",,,,,,
7511154302,7511103777,0,802967808,,footway,,,,False,False,33.610477515948354,"LINESTRING (28.9764997 41.001825, 28.97648 41.0015231)",,,,,,
7511154302,13073192974,0,802967808,,footway,,,,False,True,11.633889553404805,"LINESTRING (28.9764997 41.001825, 28.9765065 41.0019295)",,,,,,
7511154302,7511103779,0,802967809,,footway,,,,False,False,36.01153951964928,"LINESTRING (28.9764997 41.001825, 28.9765789 41.001819, 28.9766781 41.0017907, 28.9767613 41.0017461, 28.9768591 41.001669)",,,,,,
7511154302,7511154295,0,802967809,,footway,,,,False,True,63.39908393752965,"LINESTRING (28.9764997 41.001825, 28.9764206 41.001821, 28.9762919 41.0018008, 28.9761819 41.001736, 28.9761122 41.0016672, 28.9760773 41.0016105, 28.9760666 41.0015559, 28.9760608 41.0014545)",,,,,,
7511154358,12143279182,0,1275419383,,footway,,,,False,False,26.193730472860057,"LINESTRING (28.9861295 41.0174136, 28.9860077 41.0171967)",,,,,,
7511154358,12382156880,0,1338594155,,footway,,,,False,False,13.337262871630573,"LINESTRING (28.9861295 41.0174136, 28.9859844 41.0174626)",,,,,,
7511154358,12143279190,0,802967812,,footway,,,,False,True,31.44968877331049,"LINESTRING (28.9861295 41.0174136, 28.9863455 41.0173635, 28.986465 41.0172965)",,,,,,
7511154381,1055371699,0,5169844,,service,,,,False,True,10.443356756029582,"LINESTRING (28.9846796 41.0166006, 28.9846881 41.0165069)",,,,,,
7511154381,12143279191,0,5169844,,service,,,,False,False,63.85810084003134,"LINESTRING (28.9846796 41.0166006, 28.9846815 41.016627, 28.9846891 41.0167307, 28.9846547 41.0168081, 28.984599 41.016865, 28.9844986 41.0169269, 28.9844198 41.0169724, 28.9843309 41.0170706)",,,,,,
7511154381,12143279245,0,1311905902,,footway,,,,False,False,203.27435229929034,"LINESTRING (28.9846796 41.0166006, 28.9845885 41.0166103, 28.9845549 41.0165722, 28.9845187 41.0165419, 28.9844721 41.0165263, 28.9839572 41.016497, 28.9833169 41.016459, 28.9829611 41.0164043, 28.9823725 41.0163077, 28.9823329 41.0162996)",,,,,,
7511154381,12143279216,0,1311905902,,footway,,,,False,True,80.39989047641983,"LINESTRING (28.9846796 41.0166006, 28.9847502 41.0165937, 28.9847644 41.0165761, 28.9847864 41.0165615, 28.9849287 41.0165537, 28.9850762 41.0165371, 28.9851862 41.0165214, 28.9853272 41.0164922, 28.9854565 41.016458, 28.9855238 41.0164463, 28.9855982 41.0164443)",,,,,,
7562871070,12132554240,0,1310662882,,footway,,,,False,True,4.262239127187308,"LINESTRING (28.9624066 41.0227878, 28.962454 41.022774)",,,,,,
7562871070,35891069,0,91264122,,primary_link,1,30,Unkapanı Köprülü Kavşağı,False,False,25.113323833147163,"LINESTRING (28.9624066 41.0227878, 28.9624328 41.0228219, 28.9624727 41.0228623, 28.9625215 41.022902, 28.9625912 41.0229648)",,,,,,
7562871070,11511878725,0,91264122,,primary_link,1,30,Unkapanı Köprülü Kavşağı,False,True,82.60682290162522,"LINESTRING (28.9624066 41.0227878, 28.9623765 41.0227234, 28.9623614 41.0226738, 28.9623529 41.0226169, 28.9623449 41.0224923, 28.9623334 41.022353, 28.9623128 41.0222728, 28.9623068 41.0222598, 28.9622645 41.0221681, 28.9622199 41.0220638)",,,,,,
7562871070,11491657138,0,"[1239185505, 1310662882, 1310662890]",,footway,,,,False,False,48.24198680245342,"LINESTRING (28.9624066 41.0227878, 28.9623525 41.0228075, 28.9619825 41.0226032, 28.9619814 41.0225606)",,,,,,
7603105164,13619226812,0,813922971,,footway,,,,False,True,11.495654780873995,"LINESTRING (28.9329744 40.9986584, 28.9329328 40.9985599)",,,,,,
7603105164,12163762719,0,813922975,yes,footway,,,,False,True,4.003176939224628,"LINESTRING (28.9329744 40.9986584, 28.9330203 40.9986486)",,,,,,
7603105164,12163762721,0,813922971,,footway,,,,False,False,21.33334292080079,"LINESTRING (28.9329744 40.9986584, 28.933033 40.9988077, 28.9330787 40.9987969)",,,,,,
7603105165,12163762719,0,813922969,yes,steps,,,,False,True,12.674475715129473,"LINESTRING (28.9329779 40.9985392, 28.9330203 40.9986486)",,,,,,
7603105165,13619226812,0,813922971,,footway,,,,False,False,4.429816939014628,"LINESTRING (28.9329779 40.9985392, 28.9329328 40.9985599)",,,,,,
7603105165,9750157274,0,813922972,,footway,,,,False,False,58.38673350323666,"LINESTRING (28.9329779 40.9985392, 28.9329911 40.9984873, 28.9328217 40.9980327)",,,,,,
7603120095,7603120096,0,813925881,,footway,,,,False,False,14.910278569347431,"LINESTRING (28.9334213 40.9975119, 28.9332488 40.997544)",,,,,,
7603120095,7603120099,0,813927678,,footway,,,,False,False,34.27107722730799,"LINESTRING (28.9334213 40.9975119, 28.933293 40.9972193)",,,,,,
7603120095,12163816409,0,813927678,,footway,,,,False,True,52.83866270548359,"LINESTRING (28.9334213 40.9975119, 28.9336155 40.9979547, 28.9336188 40.9979631)",,,,,,
7603120096,7603120095,0,813925881,,footway,,,,False,True,14.910278569347431,"LINESTRING (28.9332488 40.997544, 28.9334213 40.9975119)",,,,,,
7603120099,7603120102,0,813927678,,footway,,,,False,False,34.570969855030775,"LINESTRING (28.933293 40.9972193, 28.9331769 40.996921)",,,,,,
7603120099,7603120095,0,813927678,,footway,,,,False,True,34.27107722730799,"LINESTRING (28.933293 40.9972193, 28.9334213 40.9975119)",,,,,,
7603120099,7603120101,0,813925882,,footway,,,,False,False,14.92669547268741,"LINESTRING (28.933293 40.9972193, 28.9331662 40.9972434, 28.933121 40.9972534)",,,,,,
7603120101,7603120099,0,813925882,,footway,,,,False,True,14.92669547268741,"LINESTRING (28.933121 40.9972534, 28.9331662 40.9972434, 28.933293 40.9972193)",,,,,,
7603120102,7603120104,0,813925883,,footway,,,,False,False,15.237936596410304,"LINESTRING (28.9331769 40.996921, 28.9330054 40.996966)",,,,,,
7603120102,7603120099,0,813927678,,footway,,,,False,True,34.570969855030775,"LINESTRING (28.9331769 40.996921, 28.933293 40.9972193)",,,,,,
7603120102,2824342412,0,813927678,,footway,,,,False,False,35.8789691040777,"LINESTRING (28.9331769 40.996921, 28.9331199 40.9967866, 28.9330495 40.996613)",,,,,,
7603120104,7603120102,0,813925883,,footway,,,,False,True,15.237936596410304,"LINESTRING (28.9330054 40.996966, 28.9331769 40.996921)",,,,,,
7603120106,2824342412,0,813925884,,footway,,,,False,True,15.009991248406006,"LINESTRING (28.9328806 40.9966574, 28.9330495 40.996613)",,,,,,
7603120107,7603120109,0,813925885,,footway,,,,False,False,16.14365524385787,"LINESTRING (28.932941 40.9963596, 28.9327646 40.9964175)",,,,,,
7603120107,12163816407,0,813927678,,footway,,,,False,False,184.04612115253332,"LINESTRING (28.932941 40.9963596, 28.9328829 40.9962658, 28.9323904 40.9956211, 28.9318194 40.9949383)",,,,,,
7603120107,2824342412,0,813927678,,footway,,,,False,True,29.6414674960252,"LINESTRING (28.932941 40.9963596, 28.9329578 40.9963866, 28.9330495 40.996613)",,,,,,
7603120109,7603120107,0,813925885,,footway,,,,False,True,16.14365524385787,"LINESTRING (28.9327646 40.9964175, 28.932941 40.9963596)",,,,,,
7603120118,3178888402,0,1485553506,,footway,,,,False,True,2.2736223573905106,"LINESTRING (28.9307676 40.9950843, 28.9307516 40.9951008)",,,,,,
7603120118,7603120119,0,563248392,,footway,,,,False,False,31.945719849160948,"LINESTRING (28.9307676 40.9950843, 28.9308951 40.9951755, 28.9309985 40.9952562, 28.9310251 40.9952936)",,,,,,
7603120118,5428382986,0,563248392,,footway,,,,False,True,510.1837476426092,"LINESTRING (28.9307676 40.9950843, 28.9303441 40.9948243, 28.9293882 40.9943061, 28.9288091 40.9938806, 28.9285939 40.9936862, 28.9283382 40.993416, 28.927814 40.9928317, 28.9271312 40.9922046, 28.9265958 40.9917954)",,,,,,
7603120119,3178888413,0,813925887,,steps,,,,False,True,14.986853485719761,"LINESTRING (28.9310251 40.9952936, 28.9308946 40.9952016)",,,,,,
7603120119,7603120118,0,563248392,,footway,,,,False,True,31.945719849160948,"LINESTRING (28.9310251 40.9952936, 28.9309985 40.9952562, 28.9308951 40.9951755, 28.9307676 40.9950843)",,,,,,
7603120119,13619228577,0,813922972,,footway,,,,False,True,14.937694429016918,"LINESTRING (28.9310251 40.9952936, 28.9310695 40.9953396, 28.9311402 40.9953957)",,,,,,
7603120129,7603120130,0,813925889,,footway,,,,False,False,13.42608231184594,"LINESTRING (28.9312749 40.9948871, 28.9313902 40.9949708)",,,,,,
7603120129,12163762628,0,813925889,,footway,,,,False,True,0.566199158976999,"LINESTRING (28.9312749 40.9948871, 28.93127 40.9948836)",,,,,,
7603120129,8702471395,0,813925891,,footway,,,,False,False,3.58792559573528,"LINESTRING (28.9312749 40.9948871, 28.9313016 40.9948619)",,,,,,
7603120130,7603120129,0,813925889,,footway,,,,False,True,13.42608231184594,"LINESTRING (28.9313902 40.9949708, 28.9312749 40.9948871)",,,,,,
7603120130,12163762627,0,"[813925888, 813925889]",,"['footway', 'steps']",,,,False,"[False, True]",18.790783465910415,"LINESTRING (28.9313902 40.9949708, 28.9313632 40.9950044, 28.9312371 40.9949163)",,,,,,
7603120130,7603120133,0,813925890,,footway,,,,False,False,60.74718914206155,"LINESTRING (28.9313902 40.9949708, 28.931636 40.9951766, 28.9317753 40.9952977, 28.9318196 40.9954013)",,,,,,
7603120133,7603120130,0,813925890,,footway,,,,False,True,60.74718914206154,"LINESTRING (28.9318196 40.9954013, 28.9317753 40.9952977, 28.931636 40.9951766, 28.9313902 40.9949708)",,,,,,
7603120134,8702471395,0,813925891,,footway,,,,False,True,4.713627217224603,"LINESTRING (28.9313375 40.9948293, 28.9313016 40.9948619)",,,,,,
7635347596,7784349202,0,833880030,,footway,,,,False,False,10.416830959659828,"LINESTRING (28.9642721 41.0204692, 28.9641818 41.0204049)",,,,,,
7635347596,7784349213,0,"[833880027, 833880023]",yes,"['footway', 'steps']",,,,False,"[False, True]",10.335587168207715,"LINESTRING (28.9642721 41.0204692, 28.9643754 41.0204937, 28.9643881 41.0204996)",,,,,,
7635347596,7784349211,0,"[833880033, 1205174157]",,"['footway', 'steps']",,,,False,True,10.992392138733992,"LINESTRING (28.9642721 41.0204692, 28.9642733 41.0204884, 28.9643241 41.0204937, 28.9643748 41.0205083)",,,,,,
7703025819,12660718813,0,1280186311,,footway,,,,False,True,7.748651845453268,"LINESTRING (28.9770508 41.0147839, 28.9769588 41.01479)",,,,,,
7703025819,3817864006,0,378373113,,footway,,,,False,True,12.690286173028284,"LINESTRING (28.9770508 41.0147839, 28.9770533 41.0147395, 28.9770202 41.0147398, 28.9770214 41.0146951)",,,,,,
7703025819,4780851342,0,"[824940992, 824940993, 824940994, 824940995, 824941002, 824941003, 824941004, 319019577, 824940990, 824940991]",,"['footway', 'steps']",,,,False,True,316.8947640932285,"LINESTRING (28.9770508 41.0147839, 28.9771719 41.0147852, 28.9772151 41.0147852, 28.9772687 41.0147873, 28.977577 41.0147896, 28.9778129 41.0147927, 28.9779416 41.0147922, 28.977979 41.0147923, 28.9779794 41.0147309, 28.977625 41.0147297, 28.9776247 41.0147831, 28.977717 41.0147834, 28.9781016 41.0147842, 28.97813 41.0147845, 28.9781293 41.0147302, 28.9786199 41.0138154, 28.9785546 41.0137902, 28.9781786 41.0137329)",,yes,,,,
7703025825,7703025827,0,824941006,,footway,,,,False,False,13.340965142010896,"LINESTRING (28.9779667 41.0137603, 28.9779618 41.0137496, 28.9779817 41.0136582, 28.9779742 41.0136432)",,,,,,
