poi_id,name,lat,lon,poi_group,poi_category,amenity,tourism,historic,leisure,geometry,mapped_node_id,distance_to_node_m,mapped_node_lon,mapped_node_lat
5113590294,Brio Cafe,41.007757,28.94396,food,amenity:cafe,cafe,,,,POINT (28.94396 41.007757),1058996194,6.21160885900855,28.9440262,41.007732
5113465011,Bumara,41.019191,28.95101,food,amenity:cafe,cafe,,,,POINT (28.95101 41.019191),2371737279,17.219804002835588,28.9509536,41.0190421
5088192726,CAFE KAMELYA,41.000947,28.933897,food,amenity:cafe,cafe,,,,POINT (28.933897 41.000947),2370778762,5.068058125173035,28.9338671,41.0009866
5099040206,Cadde 14 Çay Evi,41.004565,28.943722,food,amenity:cafe,cafe,,,,POINT (28.943722 41.004565),1058996287,32.2442660538653,28.9438295,41.0042866
3499102997,Cafe 1453,41.017761,28.928928,food,amenity:cafe,cafe,,,,POINT (28.928928 41.017761),2373177357,27.750435057425214,28.9286263,41.0176587
5113465226,Cafe 1453,41.017986,28.952535,food,amenity:cafe,cafe,,,,POINT (28.952535 41.017986),3364897331,10.872169050835637,28.9526566,41.0179522
5113598508,Cafe 56,41.011019,28.938885,food,amenity:cafe,cafe,,,,POINT (28.938885 41.011019),1058995758,29.529361439070122,28.9385352,41.0109898
5110344555,Cafe 90lar,41.017382,28.964496,food,amenity:cafe,cafe,,,,POINT (28.964496 41.017382),311375343,18.733246321488885,28.964414,41.0172253
5113495699,Cafe Alkan,41.026002,28.938614,food,amenity:cafe,cafe,,,,POINT (28.938614 41.026002),1060490847,16.640003666627706,28.9384289,41.0260558
5107305859,Cafe Bistmal,41.008007,28.94939,food,amenity:cafe,cafe,,,,POINT (28.94939 41.008007),1058892500,28.431773547188588,28.9493311,41.0082588
5115939288,Cafe Cengiz,41.010525,28.93196,food,amenity:cafe,cafe,,,,POINT (28.93196 41.010525),10653574157,30.788282266032475,28.932325,41.0105534
10178438641,Cafe Damak,41.00394,28.96519,food,amenity:cafe,cafe,,,,POINT (28.96519 41.00394),2370393236,19.03484253086772,28.9650332,41.0038163
5113590313,Cafe De Keyf,41.008878,28.947394,food,amenity:cafe,cafe,,,,POINT (28.947394 41.008878),1058892473,11.620289143896361,28.9473605,41.0087766
5108828638,Cafe De More,41.014214,28.977404,food,amenity:cafe,cafe,,,,POINT (28.977404 41.014214),3079738264,13.749715758986888,28.9772471,41.0141783
