routing_algorithm,selected_poi_ids,selected_poi_names,selected_poi_groups,total_length_m,distance_error_m,within_target_range,segment_lengths_m,route_node_count
astar,9867832017 | 5110342145 | 8735018410 | 5112732265,Rainbow stairs | Anit kafe | Mehmet Akif Ersoy Parkı | Beyazıt Türk Hamam Kültürü Müzesi,viewpoint_attraction | food | park_garden | museum_historic,5074.123093639308,574.1230936393076,False,795.52 | 709.20 | 1758.83 | 1340.79 | 469.78,121
astar,4506783904 | 8735018410 | 5244807882 | 5110342193,Kanuni Sultan Suleyman 1 Turbesi | Mehmet Akif Ersoy Parkı | Merzifonlu Kara Mustafa Paşa Medresesi | Hermes cafe,museum_historic | park_garden | viewpoint_attraction | food,3925.7162710236644,574.2837289763356,False,448.67 | 1603.54 | 717.67 | 1081.26 | 74.58,96
astar,5110342193 | 5244807882 | 8735018410 | 4506783904,Hermes cafe | Merzifonlu Kara Mustafa Paşa Medresesi | Mehmet Akif Ersoy Parkı | Kanuni Sultan Suleyman 1 Turbesi,food | viewpoint_attraction | park_garden | museum_historic,3925.7162710236626,574.2837289763374,False,74.58 | 1081.26 | 717.67 | 1603.54 | 448.67,96
astar,5110342147 | 4763681623 | 5112732265 | 5244807985,tebessüm kafe | Alfred Heilbronn Botanik Bahçesi | Beyazıt Türk Hamam Kültürü Müzesi | Çorlulu Alipaşa Madresesi,food | park_garden | museum_historic | viewpoint_attraction,3925.5835292608795,574.4164707391205,False,146.40 | 944.28 | 1155.67 | 630.73 | 1048.51,90
astar,5244807985 | 5112732265 | 4763681623 | 5110342147,Çorlulu Alipaşa Madresesi | Beyazıt Türk Hamam Kültürü Müzesi | Alfred Heilbronn Botanik Bahçesi | tebessüm kafe,viewpoint_attraction | museum_historic | park_garden | food,3925.583529260879,574.416470739121,False,1048.51 | 630.73 | 1155.67 | 944.28 | 146.40,90
astar,5244807882 | 5110342142 | 4763681623 | 5110342193,Merzifonlu Kara Mustafa Paşa Medresesi | Molla Hüsrev cami Turbası | Alfred Heilbronn Botanik Bahçesi | Hermes cafe,viewpoint_attraction | museum_historic | park_garden | food,3924.4618814870523,575.5381185129477,False,1040.90 | 1081.95 | 855.25 | 871.79 | 74.58,92
astar,5110342193 | 4763681623 | 5110342142 | 5244807882,Hermes cafe | Alfred Heilbronn Botanik Bahçesi | Molla Hüsrev cami Turbası | Merzifonlu Kara Mustafa Paşa Medresesi,food | park_garden | museum_historic | viewpoint_attraction,3924.4618814870523,575.5381185129477,False,74.58 | 871.79 | 855.25 | 1081.95 | 1040.90,92
astar,8735018410 | 9867832017 | 5110342193 | 4506783904,Mehmet Akif Ersoy Parkı | Rainbow stairs | Hermes cafe | Kanuni Sultan Suleyman 1 Turbesi,park_garden | viewpoint_attraction | food | museum_historic,5076.386887924443,576.3868879244428,False,1758.57 | 1475.80 | 870.10 | 523.25 | 448.67,118
astar,4506783904 | 5110342193 | 9867832017 | 8735018410,Kanuni Sultan Suleyman 1 Turbesi | Hermes cafe | Rainbow stairs | Mehmet Akif Ersoy Parkı,museum_historic | food | viewpoint_attraction | park_garden,5076.386887924444,576.3868879244437,False,448.67 | 523.25 | 870.10 | 1475.80 | 1758.57,118
astar,9867832017 | 4506783904 | 13530207351 | 5110342145,Rainbow stairs | Kanuni Sultan Suleyman 1 Turbesi | Hoca Ahmet Yesevi Parkı | Anit kafe,viewpoint_attraction | museum_historic | park_garden | food,5076.718045717463,576.7180457174627,False,795.52 | 346.85 | 1890.40 | 1957.64 | 86.32,126
astar,5110342145 | 13530207351 | 4506783904 | 9867832017,Anit kafe | Hoca Ahmet Yesevi Parkı | Kanuni Sultan Suleyman 1 Turbesi | Rainbow stairs,food | park_garden | museum_historic | viewpoint_attraction,5076.718045717463,576.7180457174627,False,86.32 | 1957.64 | 1890.40 | 346.85 | 795.52,126
astar,5110342195 | 8735018410 | 5112732265 | 9867832017,Gülsoy cafe | Mehmet Akif Ersoy Parkı | Beyazıt Türk Hamam Kültürü Müzesi | Rainbow stairs,food | park_garden | museum_historic | viewpoint_attraction,5077.021314180488,577.0213141804879,False,131.50 | 1832.03 | 1340.79 | 977.19 | 795.52,123
astar,9867832017 | 5112732265 | 8735018410 | 5110342195,Rainbow stairs | Beyazıt Türk Hamam Kültürü Müzesi | Mehmet Akif Ersoy Parkı | Gülsoy cafe,viewpoint_attraction | museum_historic | park_garden | food,5077.021314180491,577.0213141804907,False,795.52 | 977.19 | 1340.79 | 1832.03 | 131.50,123
astar,4506783904 | 5244807882 | 8735018410 | 5110342147,Kanuni Sultan Suleyman 1 Turbesi | Merzifonlu Kara Mustafa Paşa Medresesi | Mehmet Akif Ersoy Parkı | tebessüm kafe,museum_historic | viewpoint_attraction | park_garden | food,3921.961714668688,578.0382853313122,False,448.67 | 966.29 | 717.67 | 1642.94 | 146.40,101
astar,5110342147 | 8735018410 | 5244807882 | 4506783904,tebessüm kafe | Mehmet Akif Ersoy Parkı | Merzifonlu Kara Mustafa Paşa Medresesi | Kanuni Sultan Suleyman 1 Turbesi,food | park_garden | viewpoint_attraction | museum_historic,3921.961714668687,578.0382853313131,False,146.40 | 1642.94 | 717.67 | 966.29 | 448.67,101
astar,4506783904 | 5244807985 | 8735018410 | 5110342147,Kanuni Sultan Suleyman 1 Turbesi | Çorlulu Alipaşa Madresesi | Mehmet Akif Ersoy Parkı | tebessüm kafe,museum_historic | viewpoint_attraction | park_garden | food,3920.909207524832,579.0907924751682,False,448.67 | 951.19 | 731.71 | 1642.94 | 146.40,101
astar,5110342147 | 8735018410 | 5244807985 | 4506783904,tebessüm kafe | Mehmet Akif Ersoy Parkı | Çorlulu Alipaşa Madresesi | Kanuni Sultan Suleyman 1 Turbesi,food | park_garden | viewpoint_attraction | museum_historic,3920.909207524831,579.0907924751691,False,146.40 | 1642.94 | 731.71 | 951.19 | 448.67,101
astar,4506783904 | 5110342145 | 4763681623 | 5244807985,Kanuni Sultan Suleyman 1 Turbesi | Anit kafe | Alfred Heilbronn Botanik Bahçesi | Çorlulu Alipaşa Madresesi,museum_historic | food | park_garden | viewpoint_attraction,3920.1935486253888,579.8064513746112,False,448.67 | 362.36 | 779.75 | 1280.91 | 1048.51,105
astar,5244807985 | 4763681623 | 5110342145 | 4506783904,Çorlulu Alipaşa Madresesi | Alfred Heilbronn Botanik Bahçesi | Anit kafe | Kanuni Sultan Suleyman 1 Turbesi,viewpoint_attraction | park_garden | food | museum_historic,3920.1935486253888,579.8064513746112,False,1048.51 | 1280.91 | 779.75 | 362.36 | 448.67,105
astar,4763681623 | 5110342147 | 9867832017 | 6916379085,Alfred Heilbronn Botanik Bahçesi | tebessüm kafe | Rainbow stairs | İstanbul’un Orta Noktası,park_garden | food | viewpoint_attraction | museum_historic,3919.654718239183,580.3452817608172,False,866.06 | 944.28 | 765.80 | 1054.92 | 288.59,91
astar,6916379085 | 9867832017 | 5110342147 | 4763681623,İstanbul’un Orta Noktası | Rainbow stairs | tebessüm kafe | Alfred Heilbronn Botanik Bahçesi,museum_historic | viewpoint_attraction | food | park_garden,3919.6547182391823,580.3452817608177,False,288.59 | 1054.92 | 765.80 | 944.28 | 866.06,91
astar,4506783904 | 13530207351 | 9867832017 | 5110342193,Kanuni Sultan Suleyman 1 Turbesi | Hoca Ahmet Yesevi Parkı | Rainbow stairs | Hermes cafe,museum_historic | park_garden | viewpoint_attraction | food,5080.737832510797,580.7378325107966,False,448.67 | 1890.40 | 1796.99 | 870.10 | 74.58,143
astar,5110342193 | 4506783904 | 13530207351 | 9867832017,Hermes cafe | Kanuni Sultan Suleyman 1 Turbesi | Hoca Ahmet Yesevi Parkı | Rainbow stairs,food | museum_historic | park_garden | viewpoint_attraction,5080.737832510797,580.7378325107966,False,74.58 | 523.25 | 1890.40 | 1796.99 | 795.52,143
astar,9867832017 | 13530207351 | 4506783904 | 5110342193,Rainbow stairs | Hoca Ahmet Yesevi Parkı | Kanuni Sultan Suleyman 1 Turbesi | Hermes cafe,viewpoint_attraction | park_garden | museum_historic | food,5080.7378325107975,580.7378325107975,False,795.52 | 1796.99 | 1890.40 | 523.25 | 74.58,143
astar,5110342193 | 9867832017 | 13530207351 | 4506783904,Hermes cafe | Rainbow stairs | Hoca Ahmet Yesevi Parkı | Kanuni Sultan Suleyman 1 Turbesi,food | viewpoint_attraction | park_garden | museum_historic,5080.7378325107975,580.7378325107975,False,74.58 | 870.10 | 1796.99 | 1890.40 | 448.67,143
astar,4506783904 | 4763681623 | 5110342145 | 5244807985,Kanuni Sultan Suleyman 1 Turbesi | Alfred Heilbronn Botanik Bahçesi | Anit kafe | Çorlulu Alipaşa Madresesi,museum_historic | park_garden | food | viewpoint_attraction,3919.023905647913,580.9760943520869,False,448.67 | 593.32 | 779.75 | 1048.78 | 1048.51,85
astar,4763681623 | 4506783904 | 5110342145 | 5244807985,Alfred Heilbronn Botanik Bahçesi | Kanuni Sultan Suleyman 1 Turbesi | Anit kafe | Çorlulu Alipaşa Madresesi,park_garden | museum_historic | food | viewpoint_attraction,3919.023905647912,580.9760943520878,False,866.06 | 593.32 | 362.36 | 1048.78 | 1048.51,85
astar,5244807985 | 5110342145 | 4506783904 | 4763681623,Çorlulu Alipaşa Madresesi | Anit kafe | Kanuni Sultan Suleyman 1 Turbesi | Alfred Heilbronn Botanik Bahçesi,viewpoint_attraction | food | museum_historic | park_garden,3919.023905647912,580.9760943520878,False,1048.51 | 1048.78 | 362.36 | 593.32 | 866.06,85
astar,5244807985 | 5110342145 | 4763681623 | 4506783904,Çorlulu Alipaşa Madresesi | Anit kafe | Alfred Heilbronn Botanik Bahçesi | Kanuni Sultan Suleyman 1 Turbesi,viewpoint_attraction | food | park_garden | museum_historic,3919.023905647912,580.9760943520878,False,1048.51 | 1048.78 | 779.75 | 593.32 | 448.67,85
astar,4506783904 | 8735018410 | 5244807985 | 5110342145,Kanuni Sultan Suleyman 1 Turbesi | Mehmet Akif Ersoy Parkı | Çorlulu Alipaşa Madresesi | Anit kafe,museum_historic | park_garden | viewpoint_attraction | food,3919.0117876435675,580.9882123564325,False,448.67 | 1603.54 | 731.71 | 1048.78 | 86.32,93
astar,5110342145 | 5244807985 | 8735018410 | 4506783904,Anit kafe | Çorlulu Alipaşa Madresesi | Mehmet Akif Ersoy Parkı | Kanuni Sultan Suleyman 1 Turbesi,food | viewpoint_attraction | park_garden | museum_historic,3919.011787643567,580.988212356433,False,86.32 | 1048.78 | 731.71 | 1603.54 | 448.67,93
astar,5110342147 | 9867832017 | 6916379085 | 4763681623,tebessüm kafe | Rainbow stairs | İstanbul’un Orta Noktası | Alfred Heilbronn Botanik Bahçesi,food | viewpoint_attraction | museum_historic | park_garden,3918.9846545286264,581.0153454713736,False,146.40 | 765.80 | 1054.92 | 1085.81 | 866.06,93
astar,4763681623 | 6916379085 | 9867832017 | 5110342147,Alfred Heilbronn Botanik Bahçesi | İstanbul’un Orta Noktası | Rainbow stairs | tebessüm kafe,park_garden | museum_historic | viewpoint_attraction | food,3918.984654528626,581.0153454713741,False,866.06 | 1085.81 | 1054.92 | 765.80 | 146.40,93
astar,5110342147 | 13530207351 | 5112732265 | 4895209121,tebessüm kafe | Hoca Ahmet Yesevi Parkı | Beyazıt Türk Hamam Kültürü Müzesi | Laleli,food | park_garden | museum_historic | viewpoint_attraction,5081.840631766889,581.8406317668887,False,146.40 | 1841.74 | 1539.59 | 655.89 | 898.22,124
astar,4895209121 | 5112732265 | 13530207351 | 5110342147,Laleli | Beyazıt Türk Hamam Kültürü Müzesi | Hoca Ahmet Yesevi Parkı | tebessüm kafe,viewpoint_attraction | museum_historic | park_garden | food,5081.84063176689,581.8406317668896,False,898.22 | 655.89 | 1539.59 | 1841.74 | 146.40,124
astar,5110342147 | 4895209121 | 10127887983 | 4506783904,tebessüm kafe | Laleli | Keyci Hatun Parkı | Kanuni Sultan Suleyman 1 Turbesi,food | viewpoint_attraction | park_garden | museum_historic,5081.943117767383,581.9431177673832,False,146.40 | 934.00 | 1208.51 | 2344.37 | 448.67,117
astar,4506783904 | 10127887983 | 4895209121 | 5110342147,Kanuni Sultan Suleyman 1 Turbesi | Keyci Hatun Parkı | Laleli | tebessüm kafe,museum_historic | park_garden | viewpoint_attraction | food,5081.943117767384,581.9431177673841,False,448.67 | 2344.37 | 1208.51 | 934.00 | 146.40,117
astar,4895209121 | 6916379085 | 10127887983 | 5110342193,Laleli | İstanbul’un Orta Noktası | Keyci Hatun Parkı | Hermes cafe,viewpoint_attraction | museum_historic | park_garden | food,5083.367215459312,583.3672154593123,False,898.22 | 609.63 | 1643.46 | 1857.48 | 74.58,119
astar,5110342193 | 4895209121 | 6916379085 | 10127887983,Hermes cafe | Laleli | İstanbul’un Orta Noktası | Keyci Hatun Parkı,food | viewpoint_attraction | museum_historic | park_garden,5083.367215459312,583.3672154593123,False,74.58 | 823.64 | 609.63 | 1643.46 | 1932.06,119
astar,5110342195 | 4895209121 | 6916379085 | 10127887983,Gülsoy cafe | Laleli | İstanbul’un Orta Noktası | Keyci Hatun Parkı,food | viewpoint_attraction | museum_historic | park_garden,5083.367215459312,583.3672154593123,False,131.50 | 766.72 | 609.63 | 1643.46 | 1932.06,119
astar,10127887983 | 6916379085 | 4895209121 | 5110342193,Keyci Hatun Parkı | İstanbul’un Orta Noktası | Laleli | Hermes cafe,park_garden | museum_historic | viewpoint_attraction | food,5083.367215459313,583.3672154593132,False,1932.06 | 1643.46 | 609.63 | 823.64 | 74.58,119
astar,5110342193 | 10127887983 | 6916379085 | 4895209121,Hermes cafe | Keyci Hatun Parkı | İstanbul’un Orta Noktası | Laleli,food | park_garden | museum_historic | viewpoint_attraction,5083.367215459313,583.3672154593132,False,74.58 | 1857.48 | 1643.46 | 609.63 | 898.22,119
astar,10127887983 | 6916379085 | 4895209121 | 5110342195,Keyci Hatun Parkı | İstanbul’un Orta Noktası | Laleli | Gülsoy cafe,park_garden | museum_historic | viewpoint_attraction | food,5083.367215459313,583.3672154593132,False,1932.06 | 1643.46 | 609.63 | 766.72 | 131.50,119
astar,4895209121 | 6916379085 | 10127887983 | 5110342195,Laleli | İstanbul’un Orta Noktası | Keyci Hatun Parkı | Gülsoy cafe,viewpoint_attraction | museum_historic | park_garden | food,5083.367215459313,583.3672154593132,False,898.22 | 609.63 | 1643.46 | 1800.56 | 131.50,119
astar,5110342195 | 10127887983 | 6916379085 | 4895209121,Gülsoy cafe | Keyci Hatun Parkı | İstanbul’un Orta Noktası | Laleli,food | park_garden | museum_historic | viewpoint_attraction,5083.367215459313,583.3672154593132,False,131.50 | 1800.56 | 1643.46 | 609.63 | 898.22,119
astar,6916379085 | 4763681623 | 5244807882 | 5110342195,İstanbul’un Orta Noktası | Alfred Heilbronn Botanik Bahçesi | Merzifonlu Kara Mustafa Paşa Medresesi | Gülsoy cafe,museum_historic | park_garden | viewpoint_attraction | food,3916.255674589483,583.7443254105169,False,288.59 | 1085.81 | 1296.00 | 1114.36 | 131.50,108
astar,5110342195 | 5244807882 | 4763681623 | 6916379085,Gülsoy cafe | Merzifonlu Kara Mustafa Paşa Medresesi | Alfred Heilbronn Botanik Bahçesi | İstanbul’un Orta Noktası,food | viewpoint_attraction | park_garden | museum_historic,3916.255674589482,583.7443254105178,False,131.50 | 1114.36 | 1296.00 | 1085.81 | 288.59,108
astar,8735018410 | 9867832017 | 5110342193 | 5112732265,Mehmet Akif Ersoy Parkı | Rainbow stairs | Hermes cafe | Beyazıt Türk Hamam Kültürü Müzesi,park_garden | viewpoint_attraction | food | museum_historic,5084.384805506387,584.3848055063872,False,1758.57 | 1475.80 | 870.10 | 510.14 | 469.78,122
astar,5112732265 | 5110342193 | 9867832017 | 8735018410,Beyazıt Türk Hamam Kültürü Müzesi | Hermes cafe | Rainbow stairs | Mehmet Akif Ersoy Parkı,museum_historic | food | viewpoint_attraction | park_garden,5084.384805506388,584.3848055063881,False,469.78 | 510.14 | 870.10 | 1475.80 | 1758.57,122
astar,5244807985 | 8735018410 | 5110342142 | 5110342147,Çorlulu Alipaşa Madresesi | Mehmet Akif Ersoy Parkı | Molla Hüsrev cami Turbası | tebessüm kafe,viewpoint_attraction | park_garden | museum_historic | food,3913.6840764724775,586.3159235275225,False,1048.51 | 731.71 | 1799.62 | 187.45 | 146.40,98
astar,5110342147 | 5110342142 | 5244807985 | 8735018410,tebessüm kafe | Molla Hüsrev cami Turbası | Çorlulu Alipaşa Madresesi | Mehmet Akif Ersoy Parkı,food | museum_historic | viewpoint_attraction | park_garden,3913.6840764724775,586.3159235275225,False,146.40 | 187.45 | 1089.56 | 731.71 | 1758.57,98
astar,5110342147 | 5110342142 | 8735018410 | 5244807985,tebessüm kafe | Molla Hüsrev cami Turbası | Mehmet Akif Ersoy Parkı | Çorlulu Alipaşa Madresesi,food | museum_historic | park_garden | viewpoint_attraction,3913.684076472477,586.315923527523,False,146.40 | 187.45 | 1799.62 | 731.71 | 1048.51,98
astar,8735018410 | 5244807985 | 5110342142 | 5110342147,Mehmet Akif Ersoy Parkı | Çorlulu Alipaşa Madresesi | Molla Hüsrev cami Turbası | tebessüm kafe,park_garden | viewpoint_attraction | museum_historic | food,3913.6840764724766,586.3159235275234,False,1758.57 | 731.71 | 1089.56 | 187.45 | 146.40,98
astar,5112732265 | 5244807882 | 5110342193 | 4763681623,Beyazıt Türk Hamam Kültürü Müzesi | Merzifonlu Kara Mustafa Paşa Medresesi | Hermes cafe | Alfred Heilbronn Botanik Bahçesi,museum_historic | viewpoint_attraction | food | park_garden,3912.0086306072826,587.9913693927174,False,469.78 | 623.12 | 1081.26 | 871.79 | 866.06,92
astar,4763681623 | 5110342193 | 5112732265 | 5244807882,Alfred Heilbronn Botanik Bahçesi | Hermes cafe | Beyazıt Türk Hamam Kültürü Müzesi | Merzifonlu Kara Mustafa Paşa Medresesi,park_garden | food | museum_historic | viewpoint_attraction,3912.0086306072817,587.9913693927183,False,866.06 | 871.79 | 510.14 | 623.12 | 1040.90,92
astar,5244807882 | 5112732265 | 5110342193 | 4763681623,Merzifonlu Kara Mustafa Paşa Medresesi | Beyazıt Türk Hamam Kültürü Müzesi | Hermes cafe | Alfred Heilbronn Botanik Bahçesi,viewpoint_attraction | museum_historic | food | park_garden,3912.0086306072817,587.9913693927183,False,1040.90 | 623.12 | 510.14 | 871.79 | 866.06,92
astar,4763681623 | 5110342193 | 5244807882 | 5112732265,Alfred Heilbronn Botanik Bahçesi | Hermes cafe | Merzifonlu Kara Mustafa Paşa Medresesi | Beyazıt Türk Hamam Kültürü Müzesi,park_garden | food | viewpoint_attraction | museum_historic,3912.008630607281,587.9913693927192,False,866.06 | 871.79 | 1081.26 | 623.12 | 469.78,92
astar,9867832017 | 5110342193 | 4763681623 | 6916379085,Rainbow stairs | Hermes cafe | Alfred Heilbronn Botanik Bahçesi | İstanbul’un Orta Noktası,viewpoint_attraction | food | park_garden | museum_historic,3911.803956173681,588.196043826319,False,795.52 | 870.10 | 871.79 | 1085.81 | 288.59,85
astar,6916379085 | 4763681623 | 5110342193 | 9867832017,İstanbul’un Orta Noktası | Alfred Heilbronn Botanik Bahçesi | Hermes cafe | Rainbow stairs,museum_historic | park_garden | food | viewpoint_attraction,3911.8039561736805,588.1960438263195,False,288.59 | 1085.81 | 871.79 | 870.10 | 795.52,85
